48;2205;202;Avenida de Abril-9 de Octubre
48;2205;203;Nuevo Centro
48;2205;204;San José-Los Metales
48;2205;205;Centro Pueblo
48;2205;206;Padre Jaime-Los Cabos
48;2205;207;Las Islas
48;2205;208;Playa Puerto de Sagunto
48;2205;301;Corinto-Almardà
48;2444;1;Mas del Jutge
48;2444;2;Calle Valencia
48;2444;3;El Molí
48;2444;4;Camí Reial
48;2444;5;Avenida al Vedat
48;2444;6;Avenida Alta-Auditorio
48;2444;7;Parc Central
48;2444;8;El Vedat
48;2444;9;Centro
48;2508;101;Malva Rosa
48;2508;102;El Cabanyal-El Canyamelar
48;2508;103;El Grau
48;2508;104;Natzaret
48;2508;105;Beteró
48;2508;201;La Carrasca
48;2508;202;Vega Baixa
48;2508;203;L´Amistat
48;2508;204;Ciutat Jardí
48;2508;205;L´Illa Perduda
48;2508;301;Albors
48;2508;302;Aiora
48;2508;303;Camí Fondo
48;2508;304;La Creu del Grau
48;2508;305;Penya-roja
48;2508;401;Mont Olivet
48;2508;402;En Corts
48;2508;403;Na Rovella
48;2508;404;Ciutat de les Arts i les Ciències
48;2508;405;Fonteta de Sant Lluís
48;2508;406;La Punta
48;2508;407;Malilla
48;2508;501;Pla del Remei
48;2508;502;Gran Via
48;2508;503;Russafa
48;2508;601;Jaume Roig
48;2508;602;Ciutat Universitaria
48;2508;603;Exposició
48;2508;604;Mestalla
48;2508;701;Benimaclet
48;2508;702;Camí de la Vera
48;2508;801;Ciutat Fallera
48;2508;802;Nou Benicalap
48;2508;803;Benicalap
48;2508;901;Beniferri
48;2508;902;Sant Pau
48;2508;903;Nou Campanar
48;2508;904;Campanar
48;2508;905;El Calvari
48;2508;906;Les Tendetes
48;2508;1001;El Carme
48;2508;1002;La Seu
48;2508;1003;El Mercat
48;2508;1004;El Pilar
48;2508;1005;Sant Francesc
48;2508;1006;La Xeresa
48;2508;1101;La Petxina
48;2508;1102;Arrancapins
48;2508;1103;El Botànic
48;2508;1104;La Roqueta
48;2508;1201;La Raiosa
48;2508;1202;L´Hort de Senabre
48;2508;1203;La Creu Coberta
48;2508;1204;Camí Reial
48;2508;1205;Sant Marcel·lí
48;2508;1301;Tormos
48;2508;1302;Marxalenes
48;2508;1303;Sant Antoni
48;2508;1304;Morvedre
48;2508;1305;Trinitat
48;2508;1401;Soternes
48;2508;1402;Nou Moles
48;2508;1403;La Llum
48;2508;1404;La Fontsanta
48;2508;1405;Tres Forques
48;2508;1501;Vara de Quart
48;2508;1502;Sant Isidre
48;2508;1503;Safranar
48;2508;1504;Patraix
48;2508;1505;Favara
48;2508;1601;Torrefiel
48;2508;1602;Els Orriols
48;2508;1603;Sant Llorenç
48;2508;1701;Pobles del Nord
48;2508;1801;Pobles de l´Oest
48;2508;1901;Pobles del Sud
