2;8900000;Llagostera
2;9040003;Llambilles
2;9110007;Llanars
2;9260009;Llançà
2;9320002;Llers
2;9470005;Llívia
2;9500000;Lloret de Mar
2;9630008;Llosses (Les)
2;9790004;Madremanya
2;9850006;Maià de Montcal
2;9980001;Meranges
2;10020002;Masarac
2;10190004;Massanes
2;10240003;Maçanet de Cabrenys
2;10300000;Maçanet de la Selva
2;10580001;Mieres
2;10610007;Mollet de Peralada
2;10770005;Molló
2;10960009;Montagut i Oix
2;11000000;Mont-ras
2;11170005;Navata
2;11220002;Ogassa
2;11430008;Olot
2;11560009;Ordis
2;11690004;Osor
2;11750006;Palafrugell
2;11810007;Palamós
2;11940003;Palau de Santa Eulàlia
2;12080001;Palau-saverdera
2;12150006;Palau-sator
2;12360009;Palol de Revardit
2;12410007;Pals
2;12540003;Pardines
2;12670005;Parlavà
2;12720002;Lles de Cerdanya
2;12890004;Pau
2;12920002;Pedret i Marzà
2;13060009;Pera (La)
2;13280001;Peralada
2;13340003;Planes d´Hostoles (Les)
2;13490004;Planoles
2;13520002;Pont de Molins
2;13650006;Pontós
2;13710007;Porqueres
2;13870005;Portbou
2;13900000;Preses (Les)
2;13990004;Montellà i Martinet
2;14040003;Port de la Selva (El)
2;14110007;Puigcerdà
2;14260009;Quart
2;14320002;Rabós
2;14470005;Regencós
2;14500000;Ribes de Freser
2;14630008;Riells i Viabrea
2;14790004;Ripoll
2;14850006;Riudarenes
2;14980001;Riudaura
2;15010007;Riudellots de la Selva
2;15180001;Riumors
2;15230008;Roses
2;15390004;Rupià
2;15440003;Sales de Llierca
2;15570005;Salt
2;15760009;Sant Andreu Salou
2;15820002;Sant Climent Sescebes
2;15950006;Sant Feliu de Buixalleu
2;16090004;Sant Feliu de Guíxols
2;16160009;Sant Feliu de Pallerols
2;16210007;Sant Ferriol
2;16370005;Sant Gregori
2;16420002;Sant Hilari Sacalm
2;16550006;Sant Jaume de Llierca
2;16680001;Sant Jordi Desvalls
2;16740003;Sant Joan de les Abadesses
2;16800000;Sant Joan de Mollet
2;16930008;Sant Julià de Ramis
2;17070005;Vallfogona de Ripollès
2;17140003;Sant Llorenç de la Muga
2;17290004;Sant Martí de Llémena
2;17350006;Sant Martí Vell
2;17400000;Sant Miquel de Campmajor
2;17520002;Prats i Sansor
2;17530008;Sant Miquel de Fluvià
2;17660009;Sant Mori
2;17720002;Sant Pau de Segúries
2;17880001;Sant Pere Pescador
2;17900000;Prullans
2;18050006;Santa Coloma de Farners
2;18120002;Santa Cristina d´Aro
2;18270005;Santa Llogaia d´Àlguema
2;18330008;Sant Aniol de Finestres
2;18480001;Santa Pau
2;18510007;Sant Joan les Fonts
2;18640003;Sarrià de Ter
2;18700000;Camallera
2;18860009;Selva de Mar (La)
2;18990004;Cellera de Ter (La)
2;19030008;Serinyà
2;19100000;Serra de Daró
2;19250006;Setcases
2;19310007;Sils
2;19460009;Susqueda
2;19590004;Tallada d´Empordà (La)
2;19620002;Terrades
2;19780001;Torrent
2;19840003;Torroella de Fluvià
2;19970005;Torroella de Montgrí
2;20010007;Tortellà
2;20180001;Toses
2;20230008;Tossa de Mar
2;20390004;Ultramort
2;20440003;Ullà
2;20570005;Ullastret
2;20600000;Urús
2;20760009;Vall d´en Bas (La)
2;20820002;Vall de Bianya (La)
2;20950006;Vall-llobrega
2;21090004;Ventalló
2;21160009;Verges
2;21370005;Vidreres
2;21420002;Vilabertran
2;21550006;Vilablareix
2;21680001;Viladasens
2;21740003;Viladamat
2;21800000;Vilademuls
2;22140003;Vilafant
2;22290004;Vilaür
2;22350006;Vilajuïga
2;22400000;Vilallonga de Ter
2;22530008;Vilamacolum
2;22660009;Vilamalla
2;22720002;Vilamaniscle
2;22880001;Vilanant
2;23050006;Vila-sacra
2;23270005;Vilopriu
2;23330008;Vilobí d´Onyar
2;23480001;Biure
2;90110007;Cruïlles, Monells i Sant Sadurní de l´Heura
2;90260009;Forallac
2;90320002;Sant Julià del Llor i Bonmatí
2;90320003;Llafranc
2;90320004;Tamariu
2;90320005;Calella de Palafrugell
2;91390004;Riu de Cerdanya
2;91390005;Estavar
2;91390006;Bajande
2;91390007;Santa Leocadia
2;91390008;Osseja
2;91390009;Palau de Cerdanya
2;91390010;Err
2;91390011;Caldegas
2;91390012;Enveitg
2;91390013;Saillagouse
2;91390014;Font-Romeu
2;91390015;Bourg-Madame
2;91390016;Nahuja
2;91390017;Valcebollère
2;91390018;Ur
2;91390019;Latour de Carol
2;91390020;Villeneuve des Escaldes
2;91390021;Dorres
2;91390022;Angoustrine
2;91390023;Targasonne
2;91390024;Egat
2;91390025;Odeillo
2;91390026;Bolquère
2;91390027;Mont-Louis
2;91390028;La Cabanasse
2;91390029;Planes
2;91390030;St Pierre dels Forcats
2;91390031;Eyne
2;91390032;Llo
2;91390033;Porta
2;91390034;Portè-Puymorens
3;190004;Abella de la Conca
3;240003;Àger
3;300000;Agramunt
3;450006;Alamús (Els)
3;580001;Alàs i Cerc
3;610007;Albagés (L´)
3;770005;Albatàrrec
3;830008;Albesa
3;960009;Albi (L´)
3;1000000;Alcanó
3;1170005;Alcarràs
3;1220002;Alcoletge
3;1380001;Alfarràs
3;1430008;Alfés
3;1560009;Algerri
3;1690004;Alguaire
3;1750006;Alins
3;1940003;Almacelles
3;2080001;Almatret
3;2150006;Almenar
3;2200000;Alòs de Balaguer
3;2360009;Alpicat
3;2410007;Alt Àneu
3;2540003;Naut Aran
3;2730008;Anglesola
3;2920002;Arbeca
3;3060009;Pont de Bar (El)
3;3130008;Arres
3;3280001;Arsèguel
3;3340003;Artesa de Lleida
